final_ID,leaf_sample,Subplot,Species,leaf_area_cm2,leaf_mass_g,LMA_gm2,Year
3226,1,D01W,pist,0.746,0.0064,85.79,2020
3227,1,D01W,pist,0.814,0.0113,138.82,2020
3229,1,D01W,pist,0.817,0.0098,119.95,2020
3230,1,D01W,pist,0.713,0.0094,131.84,2020
3231,1,D02W,acru,54.85,0.2842,51.81,2020
3232,1,D02W,fagr,47.52,0.1699,35.75,2020
3233,1,D02W,fagr,53.39,0.1632,30.57,2020
3236,1,D02W,fagr,37.99,0.1949,51.3,2020
3237,1,D02W,fagr,67.55,0.3147,46.59,2020
3239,1,D02W,fagr,49.38,0.2392,48.44,2020
3240,1,D02W,acru,33.91,0.2129,62.78,2020
3242,1,D02W,pist,0.806,0.012,148.88,2020
3246,1,A02E,acsa,57.92,0.1345,23.22,2020
3247,1,A02E,fagr,55.67,0.129,23.17,2020
3248,1,A02E,fagr,57.34,0.1335,23.28,2020
3249,1,A02E,acpe,196.5,0.3768,19.18,2020
3250,1,A02E,acpe,79.01,0.1527,19.33,2020
3252,1,A02E,acpe,55.76,0.1024,18.36,2020
3253,1,A02E,acpe,184.23,0.4334,23.52,2020
3254,1,A02E,acpe,193.91,0.5515,28.44,2020
3257,1,B03E,fagr,50.76,0.1602,31.56,2020
3258,1,B03E,fagr,46.5,0.1434,30.84,2020
3259,1,B03E,fagr,50.63,0.1537,30.36,2020
3261,1,B03E,acpe,48.32,0.1479,30.61,2020
3262,1,B03E,fagr,49.18,0.132,26.84,2020
3263,1,B03E,fagr,73.28,0.2146,29.28,2020
3265,1,B03E,fagr,31.92,0.0927,29.04,2020
3266,1,B03E,fagr,21.26,0.0591,27.8,2020
3267,1,B03E,fagr,62.99,0.1825,28.97,2020
3270,1,B03E,acru,80.12,0.277,34.57,2020
3271,1,B03E,fagr,47.43,0.1329,28.02,2020
3272,1,B03W,fagr,34.26,0.0871,25.42,2020
3273,1,B03W,fagr,115.58,0.3422,29.61,2020
3276,1,B03W,fagr,37.33,0.0856,22.93,2020
3277,1,B03W,fagr,63.28,0.1554,24.56,2020
3278,1,B03W,acru,41.91,0.1305,31.14,2020
3279,1,B03W,fagr,69.07,0.2264,32.78,2020
3280,1,B03W,fagr,43.73,0.1905,43.56,2020
3283,1,D02E,acru,56.74,0.3616,63.73,2020
3284,1,D02E,acru,58.22,0.3314,56.92,2020
3285,1,D02E,pist,0.779,0.0113,145.06,2020
3286,1,D02E,acru,53.7,0.3076,57.28,2020
3287,1,D02E,acru,59.31,0.4581,77.24,2020
3288,1,D02E,fagr,58.96,0.2462,41.76,2020
3289,1,D02E,acru,103.63,0.7021,67.75,2020
3290,1,D02E,fagr,27.18,0.1224,45.03,2020
3293,1,D02E,acru,65.68,0.411,62.58,2020
3294,1,D02E,fagr,29.01,0.114,39.3,2020
3295,1,D02E,pist,0.802,0.0113,140.9,2020
3297,1,D04W,acru,48.57,0.2989,61.54,2020
3298,1,D04W,pist,0.964,0.0105,108.92,2020
3299,1,D04W,amel,17.29,0.0912,52.75,2020
3301,1,D04E,fagr,57.66,0.2576,44.68,2020
3302,1,D04E,fagr,30.56,0.133,43.52,2020
3305,1,D04E,pist,1.266,0.0144,113.74,2020
3309,1,D04E,pist,1.281,0.0088,68.7,2020
3310,1,D04E,pist,1.111,0.0107,96.31,2020
3312,1,C04W,acru,67.43,0.3719,55.15,2020
3313,1,C04W,fagr,44.05,0.1578,35.82,2020
3316,1,C04W,fagr,16.82,0.0609,36.21,2020
3317,1,C04W,fagr,23.68,0.0787,33.23,2020
3318,1,C04W,fagr,54.16,0.1521,28.08,2020
3319,1,C04W,fagr,40.84,0.1199,29.36,2020
3322,1,C04W,acru,54.17,0.2692,49.7,2020
3323,1,C04W,fagr,64.22,0.2089,32.53,2020
3326,1,C04W,acru,46.85,0.2183,46.6,2020
3327,1,C04W,fagr,35.64,0.124,34.79,2020
3329,1,C04E,acpe,197.98,1.0634,53.71,2020
3330,1,C04E,fagr,53.94,0.175,32.44,2020
3331,1,C04E,fagr,46.46,0.1668,35.9,2020
3333,1,C04E,acpe,169.63,0.7158,42.2,2020
3334,1,C04E,fagr,35.61,0.1252,35.16,2020
3335,1,C04E,fagr,68.14,0.2361,34.65,2020
3338,1,C04E,acru,39.14,0.2003,51.18,2020
3339,1,C04E,acru,45.05,0.2135,47.39,2020
3340,1,C04E,fagr,59.52,0.2222,37.33,2020
3342,1,C04E,acpe,97.66,0.3573,36.59,2020
3343,1,C04E,fagr,35.43,0.1381,38.98,2020
3344,1,C04E,fagr,62.42,0.3134,50.21,2020
3942,1,C01W,fagr,25.18,0.0844,33.52,2020
3943,1,C01W,fagr,37.87,0.1273,33.61,2020
3944,1,C01W,fagr,60.08,0.2328,38.75,2020
3947,1,C01W,quru,119.86,0.5895,49.18,2020
3948,1,C01W,fagr,25.5,0.085,33.33,2020
3949,1,C01W,fagr,41.81,0.1867,44.65,2020
3950,1,C01W,amel,20.65,0.1149,55.64,2020
3951,1,C01W,fagr,31.04,0.1121,36.11,2020
3953,1,C01W,fagr,48.64,0.1526,31.37,2020
3954,1,C01W,fagr,20.49,0.0661,32.26,2020
3955,1,C01W,quru,57.46,0.2937,51.11,2020
3958,1,C01E,pist,1.098,0.0115,104.74,2020
3959,1,C01E,fagr,29.64,0.0892,30.09,2020
3960,1,C01E,pist,0.902,0.0079,87.58,2020
3961,1,C01E,pist,0.902,0.0086,95.34,2020
3962,1,C01E,fagr,56.57,0.1459,25.79,2020
3963,1,C01E,fagr,62.97,0.1752,27.82,2020
3966,1,C01E,fagr,69.32,0.2163,31.2,2020
3968,1,C02W,acpe,192.18,0.5961,31.02,2020
3969,1,C02W,fagr,40.15,0.1094,27.25,2020
3973,1,C02W,fagr,26.58,0.0789,29.68,2020
3974,1,C02W,fagr,64.22,0.1624,25.29,2020
3976,1,C02W,acpe,103.83,0.3344,32.21,2020
3977,1,C02W,amel,12.79,0.0524,40.97,2020
3978,1,C02W,fagr,72.12,0.2205,30.57,2020
3979,1,C02W,fagr,44.44,0.1489,33.51,2020
3980,1,C02E,acpe,146.94,0.4523,30.78,2020
3985,1,C02E,acpe,148.07,0.4822,32.57,2020
3986,1,C02E,acpe,175.13,0.486,27.75,2020
3988,1,C02E,acpe,51.24,0.1643,32.06,2020
3989,1,C02E,acpe,187.03,0.5888,31.48,2020
3990,1,C02E,acpe,124.56,0.462,37.09,2020
3991,1,C02E,acpe,106.76,0.385,36.06,2020
3992,1,C02E,acpe,111.33,0.3701,33.24,2020
3993,1,C02E,acpe,189.76,0.7365,38.81,2020
3995,1,A03E,acsa,40.97,0.1149,28.04,2020
3996,1,A03E,fagr,40.62,0.1165,28.68,2020
3997,1,A03E,fagr,52.39,0.1409,26.89,2020
3999,1,A03E,fagr,48.88,0.1611,32.96,2020
4000,1,A03E,fagr,37.35,0.1142,30.58,2020
4002,1,A03E,acpe,248.85,0.7698,30.93,2020
4003,1,A03E,fagr,62.28,0.1537,24.68,2020
4004,1,A03E,fagr,52.71,0.1859,35.27,2020
4006,1,A03W,acpe,222.14,0.5713,25.72,2020
4007,1,A03W,fagr,41.05,0.0968,23.58,2020
4009,1,A03W,acpe,99.34,0.2524,25.41,2020
4010,1,A03W,fagr,36.41,0.0961,26.39,2020
4011,1,A03W,fagr,43.34,0.1133,26.14,2020
4012,1,A03W,fagr,29.12,0.0831,28.54,2020
4013,1,A03W,fagr,52.33,0.1343,25.66,2020
4015,1,A03W,fagr,66.75,0.1711,25.63,2020
4016,1,A03W,fagr,45.38,0.1149,25.32,2020
4017,1,A03W,fagr,73.72,0.159,21.57,2020
4019,1,A01E,acpe,111.99,0.2338,20.88,2020
4020,1,A01E,acpe,74.72,0.1678,22.46,2020
4022,1,A01E,acpe,216.8,0.7095,32.73,2020
4023,1,A01E,fagr,65.41,0.1958,29.93,2020
4024,1,A01E,fagr,44.13,0.1225,27.76,2020
4025,1,A01E,acpe,135.65,0.3261,24.04,2020
4026,1,A01E,acpe,270.52,0.6377,23.57,2020
4027,1,A01E,acpe,164.04,0.4147,25.28,2020
4030,1,A01W,fagr,51.03,0.144,28.22,2020
4032,1,A01W,acpe,151.5,0.3982,26.28,2020
4033,1,A01W,fagr,54.56,0.178,32.62,2020
4035,1,A01W,acpe,94.26,0.1794,19.03,2020
4036,1,A01W,fagr,101.38,0.3042,30.01,2020
4037,1,A01W,fagr,52.01,0.1799,34.59,2020
4040,1,A02W,acpe,189.59,0.401,21.15,2020
4041,1,A02W,acpe,82.4,0.2014,24.44,2020
4042,1,A02W,acpe,164.94,0.3834,23.24,2020
4043,1,A02W,acpe,146.65,0.4066,27.73,2020
4046,1,A02W,fagr,79.4,0.2397,30.19,2020
4047,1,A02W,fagr,63.19,0.1708,27.03,2020
4048,1,A02W,fagr,58.42,0.1979,33.88,2020
4051,1,A02W,acpe,124.34,0.3627,29.17,2020
4055,1,A04W,fagr,57.25,0.1143,19.97,2020
4056,1,A04W,fagr,59.84,0.1273,21.27,2020
4058,1,A04W,fagr,41.29,0.1035,25.07,2020
4059,1,A04W,fagr,32.5,0.0731,22.49,2020
4060,1,A04W,fagr,55.06,0.119,21.61,2020
4062,1,A04W,fagr,64.96,0.1443,22.21,2020
4063,1,A04W,fagr,76.82,0.216,28.12,2020
4064,1,A04W,fagr,72.98,0.1493,20.46,2020
4066,1,A04E,acpe,53.71,0.0985,18.34,2020
4067,1,A04E,acpe,121.2,0.2433,20.07,2020
4071,1,A04E,acpe,112.39,0.2589,23.04,2020
4072,1,A04E,acpe,42.35,0.0787,18.58,2020
4073,1,A04E,acpe,66.82,0.1431,21.42,2020
4076,1,B02W,acpe,214.46,0.7121,33.2,2020
4077,1,B02W,fagr,51.37,0.1541,30,2020
4078,1,B02W,fagr,92.57,0.361,39,2020
4079,1,B02E,acpe,102.2,0.3116,30.49,2020
4080,1,B02W,fagr,42.61,0.1034,24.27,2020
4081,1,B02W,fagr,74.76,0.1959,26.2,2020
4082,1,B02W,fagr,42.82,0.1093,25.53,2020
4083,1,B02W,acpe,114.12,0.3351,29.36,2020
4084,1,B02W,amel,25.71,0.088,34.23,2020
4085,1,B02E,fagr,53.31,0.1462,27.42,2020
4087,1,B02E,fagr,71.43,0.1696,23.74,2020
4088,1,B02E,fagr,56.22,0.1455,25.88,2020
4089,1,B02E,fagr,42.74,0.1071,25.06,2020
4090,1,B02E,fagr,80.36,0.228,28.37,2020
4091,1,B02E,fagr,42.54,0.1269,29.83,2020
4092,1,B02E,fagr,72,0.1945,27.01,2020
4093,1,B02E,fagr,97.85,0.2431,24.84,2020
4094,1,B02E,acpe,74.86,0.175,23.38,2020
4095,1,B01E,acpe,149.56,0.3748,25.06,2020
4096,1,B01E,fagr,40.98,0.0943,23.01,2020
4097,1,B01E,fagr,25.65,0.0624,24.33,2020
4098,1,B01E,fagr,56.34,0.1519,26.96,2020
4100,1,B01E,fagr,76.86,0.1895,24.66,2020
4101,1,B01E,fagr,35.59,0.0856,24.05,2020
4102,1,B01E,fagr,34.42,0.0973,28.27,2020
4103,1,B01W,acpe,195.58,0.5746,29.38,2020
4104,1,B01W,fagr,42.33,0.0921,21.76,2020
4105,1,B01W,fagr,37.25,0.0754,20.24,2020
4106,1,B01W,fagr,55.64,0.1235,22.2,2020
4108,1,B04E,acpe,109.88,0.2619,23.84,2020
4109,1,B04E,fagr,77.16,0.1953,25.31,2020
4110,1,B04E,fagr,54.9,0.1508,27.47,2020
4111,1,B04E,acpe,82.57,0.1896,22.96,2020
4112,1,B04E,acru,51.72,0.2169,41.94,2020
4113,1,B04E,fagr,47.04,0.1347,28.64,2020
4114,1,B04E,fagr,44.79,0.1053,23.51,2020
4120,1,B04W,acru,62.2,0.2479,39.86,2020
4121,1,B04W,quru,68.83,0.3127,45.43,2020
4122,1,B04W,fagr,65.48,0.2095,31.99,2020
4123,1,B04W,acru,69.34,0.2829,40.8,2020
4124,1,B04W,acru,48.86,0.1947,39.85,2020
4125,1,B04W,acru,61.17,0.2539,41.51,2020
4126,1,B04W,fagr,34.32,0.0969,28.23,2020
4127,1,B04W,quru,61.44,0.2995,48.75,2020
4136,1,B02W,fagr,52.08,0.141,27.07,2020
4137,1,B02W,fagr,65.21,0.1821,27.93,2020
4139,1,B01E,fagr,46.26,0.1166,25.21,2020
4601,1,B01E,fagr,98.94,0.2651,26.79,2020
4602,1,B04E,fagr,58.58,0.1765,30.13,2020
4603,1,B02W,fagr,49.26,0.1768,35.89,2020
4604,1,A04E,acpe,236.38,0.53,22.42,2020
4605,1,A02W,acpe,97.29,0.2844,29.23,2020
4606,1,A02W,acpe,55.03,0.1689,30.69,2020
4607,1,C03W,fagr,87.13,0.2659,30.52,2020
4608,1,C03E,fagr,59.55,0.2064,34.66,2020
4609,1,C03E,fagr,81.12,0.2682,33.06,2020
4610,1,D04W,pist,1.198,0.0116,96.83,2020
4611,1,D04W,pist,1.065,0.0114,107.04,2020
4612,1,D04W,pist,1.13,0.0118,104.42,2020
4613,1,D04W,pist,1.233,0.0127,103,2020
4614,1,D03W,acru,68.5,0.4689,68.45,2020
4615,1,D03E,fagr,65.31,0.1929,29.54,2020
4616,1,D03E,fagr,69,0.1914,27.74,2020
4617,1,D03E,quru,107.09,0.4875,45.52,2020
4618,1,D03E,fagr,72.53,0.2347,32.36,2020
4619,1,D01W,pist,0.845,0.0079,93.49,2020
4620,1,D01E,acru,65.33,0.3321,50.83,2020
4621,1,D01E,fagr,59.92,0.2487,41.51,2020
4622,1,D02E,acru,82.32,0.4568,55.49,2020
4623,1,C04W,fagr,43.05,0.1417,32.92,2020
2684,1,A04E,acpe,112.45,0.2673,23.7705647,2021
3286,1,D02E,acru,34.03,0.1804,53.01204819,2021
3287,1,D02E,acru,73.45,0.5174,70.44247788,2021
3288,1,D02E,fagr,35.16,0.1401,39.84641638,2021
3289,1,D02E,acru,41.18,0.3089,75.01214182,2021
3290,1,D02E,fagr,37.35,0.1518,40.64257028,2021
3293,1,D02E,acru,28.5,0.1833,64.31578947,2021
3294,1,D02E,fagr,40.42,0.1579,39.0648194,2021
4001,1,A03E,fagr,97.65,0.3202,32.7905786,2021
4622,1,D02E,acru,74.94,0.3639,48.55884708,2021
4623,1,C04W,fagr,43.21,0.1243,28.76648924,2021
4627,1,A01E,acpe,110.11,0.2848,25.86504405,2021
4628,1,A01W,fagr,78.19,0.2379,30.42588566,2021
16,1,D04W,pist,1.142,0.0166,145.3590193,2021
77,1,D04W,amel,13.27,0.1435,108.1386586,2021
99,1,D04W,pist,1.215,0.0127,104.526749,2021
101,1,D04W,pist,1.25,0.0135,108,2021
149,1,D04E,acru,38.1,0.2466,64.72440945,2021
154,1,D04E,quru,90.4,0.4099,45.34292035,2021
160,1,D04E,pist,0.83,0.0113,136.1445783,2021
175,1,D04E,pist,0.926,0.0134,144.7084233,2021
242,1,D02W,fagr,39.62,0.1664,41.99899041,2021
259,1,D02W,pist,1.383,0.0152,109.9060014,2021
325,1,D02E,pist,0.87,0.0118,135.6321839,2021
390,1,D03E,fagr,79.6,0.2648,33.26633166,2021
513,1,D03W,acru,36.84,0.2021,54.85884908,2021
526,1,D03W,fagr,82.26,0.3067,37.28422076,2021
527,1,D03W,fagr,45.29,0.1641,36.23316405,2021
538,1,D03W,fagr,71.63,0.2901,40.49979059,2021
591,1,D01W,pist,0.382,0.0049,128.2722513,2021
625,1,D01W,pist,0.785,0.0091,115.9235669,2021
637,1,D01W,quru,70.81,0.3408,48.12879537,2021
647,1,D01E,acru,75.34,0.3541,47.00026546,2021
649,1,D01E,acru,37.25,0.1362,36.56375839,2021
667,1,D01E,fagr,55.75,0.1809,32.44843049,2021
668,1,D01E,fagr,26.35,0.0663,25.16129032,2021
690,1,D01E,quru,36.15,0.1693,46.83264177,2021
697,1,D01E,quru,68.76,0.3765,54.7556719,2021
704,1,D01E,quru,70.54,0.3604,51.09157925,2021
736,1,C01E,pist,1.083,0.0121,111.7266851,2021
737,1,C01E,pist,1.017,0.0142,139.626352,2021
775,1,C01E,fagr,55.52,0.1472,26.5129683,2021
805,1,C01E,fagr,67.54,0.2005,29.68611193,2021
806,1,C01E,fagr,37.92,0.0971,25.60654008,2021
879,1,C01W,acru,53.1,0.2178,41.01694915,2021
931,1,C02W,acru,70.61,0.2861,40.51834018,2021
934,1,C02W,acpe,114.05,0.4118,36.10697063,2021
966,1,C02W,fagr,93.87,0.2438,25.97208906,2021
1101,1,C02E,pist,1.18,0.0072,61.01694915,2021
1102,1,C02E,pist,0.759,0.0089,117.259552,2021
1198,1,C03W,fagr,83.02,0.2052,24.71693568,2021
1272,1,C03E,acpe,167.72,0.6123,36.50727403,2021
1273,1,C03E,acpe,104.42,0.4431,42.43439954,2021
1274,1,C03E,acpe,136.44,0.4706,34.49135151,2021
1451,1,C04W,acru,84.42,0.3286,38.92442549,2021
1592,1,B01W,acru,48.47,0.1769,36.49680215,2021
1594,1,B01W,acru,56.44,0.2114,37.45570517,2021
1595,1,B01W,fagr,59.29,0.1397,23.56215213,2021
1627,1,B01W,fagr,31.74,0.0643,20.25834909,2021
1628,1,B01W,fagr,59.67,0.1534,25.708061,2021
1631,1,B01W,fagr,26.66,0.0651,24.41860465,2021
1647,1,B01W,fagr,42.88,0.0924,21.54850746,2021
1649,1,B01W,fagr,72.5,0.1789,24.67586207,2021
1663,1,B01E,fagr,45.24,0.1036,22.90008842,2021
1741,1,B01E,fagr,52.44,0.1393,26.56369184,2021
1742,1,B01E,acpe,248.98,0.7096,28.50028115,2021
1780,1,B02W,acpe,230.21,0.7876,34.212241,2021
1884,1,B02E,acpe,26.01,0.0651,25.02883506,2021
1949,1,B02E,fagr,49.86,0.1362,27.31648616,2021
1968,1,B03W,fagr,42.38,0.1126,26.56913639,2021
2003,1,B03W,fagr,47.2,0.1417,30.02118644,2021
2060,1,B03W,fagr,58.93,0.1511,25.64059053,2021
2061,1,B03W,acpe,87.33,0.3097,35.46318562,2021
2062,1,B03W,fagr,49.97,0.2456,49.14948969,2021
2130,1,B03E,acru,57.01,0.2291,40.18593229,2021
2206,1,B04W,fagr,42.14,0.0999,23.70669198,2021
2226,1,B04W,acpe,167.12,0.5019,30.03231211,2021
2227,1,B04W,acpe,88.05,0.2537,28.81317433,2021
2228,1,B04W,acpe,127.37,0.4397,34.52147287,2021
2262,1,B04E,acpe,73.48,0.2232,30.37561241,2021
2263,1,B04E,acpe,51.1,0.1431,28.00391389,2021
2311,1,B04E,acru,40.57,0.1401,34.53290609,2021
2312,1,B04E,acru,50.98,0.1723,33.79756767,2021
2334,1,B04E,acpe,66.15,0.1504,22.73620559,2021
2362,1,A03W,fagr,35.99,0.0762,21.17254793,2021
2388,1,A03W,acpe,135.12,0.3294,24.37833037,2021
2552,1,A03E,fagr,36.84,0.0864,23.45276873,2021
2553,1,A03E,fagr,45.79,0.1291,28.19392881,2021
2554,1,A03E,fagr,27.08,0.0778,28.72968981,2021
2593,1,A04W,fagr,86.03,0.1745,20.28362199,2021
2643,1,A04W,acsa,55.55,0.1408,25.34653465,2021
2647,1,A04W,fagr,32.15,0.0665,20.68429238,2021
2668,1,A04W,fagr,35.28,0.0763,21.62698413,2021
2708,1,A04E,fagr,42.87,0.0945,22.04338698,2021
2709,1,A04E,fagr,47.1,0.1071,22.7388535,2021
2718,1,A04E,fagr,59.82,0.1126,18.82313607,2021
2733,1,A04E,acpe,75.06,0.1487,19.81081801,2021
2760,1,A04E,fagr,23.43,0.0576,24.58386684,2021
2784,1,A01E,acpe,133.75,0.3071,22.96074766,2021
2835,1,A01E,acpe,266.68,0.6413,24.04754762,2021
2836,1,A01E,acpe,331.29,0.9386,28.33167316,2021
2838,1,A01E,acpe,200.87,0.4931,24.54821526,2021
2880,1,A01W,fagr,40.52,0.1029,25.39486673,2021
2881,1,A01W,fagr,48.94,0.1087,22.21087045,2021
2883,1,A01W,fagr,74.31,0.1728,23.25393621,2021
2906,1,A01W,fagr,42.45,0.0972,22.8975265,2021
2934,1,A01W,fagr,35.8,0.0994,27.76536313,2021
3000,1,A02W,acpe,178.16,0.4835,27.13852717,2021
3001,1,A02W,acpe,118.42,0.3231,27.28424253,2021
3090,1,A02E,fagr,34.9,0.0572,16.38968481,2021
3092,1,A02E,acpe,70.37,0.1249,17.74904078,2021
3165,1,A02E,acpe,92.77,0.1621,17.47332112,2021
3167,1,C03W,acpe,33.21,0.092,27.70249925,2021
3168,1,C03W,acpe,381.82,1.4352,37.58839244,2021
3169,1,C03W,acpe,66.68,0.1722,25.82483503,2021
3171,1,C03W,fagr,74.38,0.2998,40.30653401,2021
3172,1,C03W,fagr,90.84,0.3673,40.43372963,2021
3173,1,C03W,acpe,268.82,1.0807,40.2016219,2021
3174,1,C03W,fagr,28.96,0.0758,26.17403315,2021
3175,1,C03W,acpe,159.88,0.3659,22.88591444,2021
3176,1,C03W,fagr,43.72,0.1724,39.43275389,2021
3179,1,C03E,fagr,51.09,0.2712,53.08279507,2021
3181,1,C03E,acpe,95.25,0.331,34.75065617,2021
3182,1,C03E,fagr,37.11,0.2324,62.62462948,2021
3183,1,C03E,fagr,49.21,0.1785,36.27311522,2021
3184,1,C03E,acpe,77.14,0.208,26.96396163,2021
3185,1,C03E,acpe,107.77,0.4071,37.77489097,2021
3186,1,C03E,acpe,83.79,0.2084,24.87170307,2021
3187,1,D03W,acru,57.61,0.2546,44.19371637,2021
3188,1,D03W,acru,42.93,0.2014,46.91358025,2021
3190,1,D03W,fagr,46.56,0.1243,26.6967354,2021
3192,1,D03W,acru,32.15,0.1497,46.562986,2021
3193,1,D03W,acru,73.47,0.4126,56.15897645,2021
3196,1,D03W,acru,33.13,0.1687,50.92061576,2021
3197,1,D03W,acru,53.2,0.2917,54.83082707,2021
3198,1,D03W,acru,77.8,0.3178,40.84832905,2021
3201,1,D03E,acru,79.17,0.3065,38.7141594,2021
3202,1,D03E,acru,63.17,0.2858,45.24299509,2021
3205,1,D03E,acru,38.23,0.2281,59.66518441,2021
3206,1,D03E,quru,69.93,0.3968,56.74245674,2021
3208,1,D03E,fagr,68.9,0.2313,33.57039187,2021
3209,1,D03E,fagr,58.69,0.2367,40.33055035,2021
3210,1,D03E,fagr,40.57,0.1472,36.28296771,2021
3213,1,D01E,fagr,41.72,0.105,25.16778523,2021
3214,1,D01E,acru,74.16,0.399,53.802589,2021
3220,1,D01W,fagr,26.49,0.1028,38.80709702,2021
3224,1,D01W,pist,1.091,0.0102,93.49220898,2021
3225,1,D01W,pist,0.948,0.0115,121.3080169,2021
3227,1,D01W,pist,0.854,0.0105,122.9508197,2021
3229,1,D01W,pist,0.502,0.0071,141.4342629,2021
3231,1,D02W,acru,35.72,0.2112,59.12653975,2021
3232,1,D02W,fagr,36.07,0.1063,29.47047408,2021
3233,1,D02W,fagr,20.03,0.0518,25.86120819,2021
3236,1,D02W,fagr,34.81,0.1271,36.51249641,2021
3237,1,D02W,fagr,30.09,0.1206,40.07976072,2021
3239,1,D02W,fagr,51.95,0.2199,42.32916266,2021
3240,1,D02W,acru,66.03,0.3661,55.44449493,2021
3242,1,D02W,pist,1.357,0.013,95.79955785,2021
3243,1,D02W,pist,1,0.0114,114,2021
3246,1,A02E,acsa,56.44,0.1178,20.87172218,2021
3247,1,A02E,fagr,52.95,0.1026,19.37677054,2021
3248,1,A02E,fagr,62.64,0.1435,22.90868455,2021
3249,1,A02E,acpe,88.91,0.1712,19.25542684,2021
3250,1,A02E,acpe,41.54,0.0817,19.66779008,2021
3252,1,A02E,acpe,63.51,0.1219,19.19382774,2021
3253,1,A02E,acpe,148.58,0.3562,23.97361691,2021
3254,1,A02E,acpe,25.86,0.0498,19.2575406,2021
3257,1,B03E,fagr,30.96,0.0883,28.52067183,2021
3258,1,B03E,fagr,59.73,0.1976,33.08220325,2021
3259,1,B03E,fagr,45.34,0.1492,32.90692545,2021
3261,1,B03E,acpe,48.09,0.1845,38.36556457,2021
3262,1,B03E,fagr,34.85,0.0923,26.48493544,2021
3263,1,B03E,fagr,47.28,0.1409,29.80118443,2021
3265,1,B03E,fagr,40.57,0.1281,31.57505546,2021
3266,1,B03E,fagr,46.82,0.1253,26.76206749,2021
3267,1,B03E,fagr,67.78,0.1728,25.49424609,2021
3270,1,B03E,acru,76.54,0.0916,11.96759864,2021
3271,1,B03E,fagr,41.58,0.1154,27.75372775,2021
3272,1,B03W,fagr,58.66,0.1433,24.42891238,2021
3273,1,B03W,fagr,43.17,0.1279,29.62705583,2021
3276,1,B03W,fagr,45.7,0.1055,23.08533917,2021
3277,1,B03W,fagr,37.74,0.0908,24.05935347,2021
3278,1,B03W,acru,37.83,0.116,30.66349458,2021
3279,1,B03W,fagr,67.59,0.2298,33.99911229,2021
3280,1,B03W,fagr,41.85,0.1509,36.05734767,2021
3283,1,D02E,acru,36.29,0.1719,47.36842105,2021
3284,1,D02E,acru,56.11,0.3313,59.04473356,2021
3295,1,D02E,pist,1.295,0.0138,106.5637066,2021
3297,1,D04W,acru,34.04,0.2537,74.52996475,2021
3299,1,D04W,amel,29.41,0.1784,60.65963958,2021
3301,1,D04E,fagr,67.38,0.3305,49.05016325,2021
3302,1,D04E,fagr,36.19,0.1682,46.47692733,2021
3305,1,D04E,pist,1.123,0.0154,137.1326803,2021
3306,1,D04E,pist,0.998,0.0119,119.238477,2021
3310,1,D04E,pist,1.05,0.0151,143.8095238,2021
3312,1,C04W,acru,53.14,0.2348,44.18517125,2021
3313,1,C04W,fagr,45.38,0.1461,32.19479947,2021
3317,1,C04W,fagr,23.42,0.0858,36.6353544,2021
3318,1,C04W,fagr,41.73,0.1184,28.37287323,2021
3319,1,C04W,fagr,36.09,0.0955,26.46162372,2021
3322,1,C04W,acru,67.08,0.3036,45.25939177,2021
3323,1,C04W,fagr,47.23,0.1432,30.31971205,2021
3326,1,C04W,acru,28.43,0.1132,39.81709462,2021
3327,1,C04W,fagr,37.06,0.1495,40.33998921,2021
3329,1,C04E,acpe,45.85,0.1527,33.304253,2021
3330,1,C04E,fagr,61.35,0.1722,28.06845966,2021
3331,1,C04E,fagr,49.15,0.1682,34.22177009,2021
3333,1,C04E,acpe,40.64,0.1172,28.83858268,2021
3334,1,C04E,fagr,49.34,0.1735,35.164167,2021
3335,1,C04E,fagr,34.59,0.177,51.17085863,2021
3339,1,C04E,acru,68.34,0.2763,40.43020193,2021
3340,1,C04E,fagr,71.6,0.2642,36.89944134,2021
3342,1,C04E,acpe,74.31,0.2581,34.73287579,2021
3343,1,C04E,fagr,24.48,0.0989,40.4003268,2021
3344,1,C04E,fagr,39.32,0.1606,40.84435402,2021
3942,1,C01W,fagr,22.48,0.0689,30.64946619,2021
3943,1,C01W,fagr,60.82,0.2062,33.90332128,2021
3944,1,C01W,fagr,64.5,0.2281,35.36434109,2021
3947,1,C01W,quru,69.47,0.3019,43.4576076,2021
3948,1,C01W,fagr,28.47,0.0835,29.32911837,2021
3949,1,C01W,fagr,22.91,0.0769,33.56612833,2021
3950,1,C01W,amel,11.93,0.0559,46.85666387,2021
3951,1,C01W,fagr,61.64,0.1832,29.72096042,2021
3953,1,C01W,fagr,38.56,0.1066,27.64522822,2021
3954,1,C01W,fagr,23.9,0.0581,24.30962343,2021
3955,1,C01W,quru,24.23,0.1073,44.28394552,2021
3959,1,C01E,fagr,36.31,0.1063,29.27568163,2021
3960,1,C01E,pist,0.879,0.0105,119.4539249,2021
3961,1,C01E,pist,1.062,0.0158,148.7758945,2021
3962,1,C01E,fagr,49.55,0.1102,22.24016145,2021
3963,1,C01E,fagr,51.2,0.1387,27.08984375,2021
3966,1,C01E,fagr,59.32,0.1841,31.03506406,2021
3968,1,C02W,acpe,179.91,0.5366,29.82602412,2021
3969,1,C02W,fagr,28.22,0.0732,25.93905032,2021
3970,1,C02W,pist,1.15,0.0115,100,2021
